FIPS,life_expectancy,mortality_risk_0-5,mortality_risk_5-25,mortality_risk_25-45,mortality_risk_45-65,mortality_risk_65-85
47127,"79.03 (78.16, 79.91)","0.61 (0.51, 0.74)","0.80 (0.68, 0.92)","2.62 (2.30, 2.96)","11.10 (10.08, 12.14)","50.21 (47.14, 53.18)"
47129,"75.69 (75.04, 76.39)","0.78 (0.68, 0.88)","1.12 (1.00, 1.27)","3.54 (3.25, 3.85)","15.83 (14.83, 16.86)","59.18 (56.84, 61.39)"
47131,"75.28 (74.71, 75.86)","0.85 (0.75, 0.95)","1.15 (1.03, 1.27)","3.82 (3.53, 4.09)","15.99 (15.15, 16.84)","60.18 (58.35, 61.93)"
47133,"74.29 (73.63, 74.96)","0.91 (0.80, 1.03)","1.39 (1.23, 1.57)","4.33 (3.98, 4.73)","17.40 (16.38, 18.42)","61.50 (59.53, 63.50)"
47135,"74.24 (73.38, 75.12)","0.97 (0.83, 1.13)","1.53 (1.33, 1.77)","4.39 (3.94, 4.87)","17.46 (16.09, 18.79)","61.16 (58.58, 63.83)"
47137,"76.18 (75.29, 77.08)","0.85 (0.72, 1.00)","1.15 (0.99, 1.32)","3.64 (3.25, 4.08)","14.76 (13.53, 16.17)","56.51 (53.52, 59.52)"
47139,"74.55 (73.88, 75.23)","0.94 (0.82, 1.07)","1.31 (1.17, 1.48)","4.18 (3.82, 4.55)","16.62 (15.59, 17.63)","61.55 (59.31, 63.67)"
47141,"76.41 (75.96, 76.88)","0.68 (0.62, 0.76)","0.79 (0.73, 0.85)","3.50 (3.29, 3.74)","15.13 (14.49, 15.81)","57.16 (55.64, 58.67)"
47143,"75.18 (74.54, 75.76)","0.93 (0.83, 1.05)","1.19 (1.08, 1.32)","3.78 (3.50, 4.09)","16.61 (15.78, 17.53)","58.60 (56.72, 60.68)"
47145,"76.09 (75.61, 76.56)","0.75 (0.67, 0.82)","1.11 (1.02, 1.22)","3.77 (3.54, 4.00)","15.15 (14.49, 15.80)","56.40 (54.87, 57.86)"
47147,"75.68 (75.14, 76.15)","0.71 (0.64, 0.78)","1.13 (1.03, 1.24)","3.49 (3.28, 3.72)","15.77 (15.10, 16.52)","59.79 (58.19, 61.49)"
47149,"78.03 (77.68, 78.38)","0.61 (0.57, 0.66)","0.68 (0.64, 0.73)","2.46 (2.34, 2.58)","12.93 (12.47, 13.36)","53.96 (52.77, 55.25)"
47151,"73.40 (72.71, 74.07)","0.96 (0.85, 1.09)","1.32 (1.18, 1.46)","4.41 (4.07, 4.79)","19.33 (18.24, 20.44)","63.86 (61.78, 66.07)"
47153,"75.92 (75.16, 76.69)","0.84 (0.73, 0.97)","1.26 (1.10, 1.44)","3.70 (3.36, 4.07)","15.21 (14.21, 16.31)","56.57 (54.03, 59.06)"
47155,"76.67 (76.26, 77.13)","0.74 (0.67, 0.81)","1.04 (0.95, 1.13)","3.44 (3.24, 3.65)","14.64 (14.06, 15.27)","55.37 (53.96, 56.76)"
47157,"75.75 (75.52, 76.00)","1.08 (1.05, 1.11)","1.02 (0.99, 1.05)","3.91 (3.81, 4.00)","15.85 (15.54, 16.15)","55.70 (54.92, 56.43)"
47159,"74.71 (74.05, 75.36)","0.85 (0.74, 0.97)","1.19 (1.06, 1.32)","3.87 (3.57, 4.21)","16.94 (15.90, 18.00)","62.15 (59.94, 64.29)"
47161,"74.91 (74.19, 75.66)","0.90 (0.78, 1.04)","1.28 (1.13, 1.46)","3.96 (3.60, 4.38)","16.82 (15.72, 17.89)","60.21 (57.77, 62.65)"
47163,"76.42 (76.06, 76.79)","0.75 (0.70, 0.81)","0.99 (0.93, 1.05)","3.41 (3.26, 3.58)","14.78 (14.32, 15.25)","56.95 (55.76, 58.08)"
47165,"78.00 (77.63, 78.37)","0.59 (0.55, 0.65)","0.91 (0.85, 0.98)","2.66 (2.53, 2.82)","12.44 (12.01, 12.89)","53.77 (52.52, 55.04)"
47167,"75.24 (74.73, 75.73)","0.96 (0.88, 1.05)","1.16 (1.05, 1.26)","3.66 (3.42, 3.89)","15.82 (15.12, 16.55)","60.70 (58.95, 62.28)"
47169,"73.84 (72.96, 74.75)","0.92 (0.79, 1.10)","1.35 (1.17, 1.57)","4.38 (3.89, 4.89)","18.10 (16.63, 19.55)","63.68 (60.66, 66.74)"
47171,"74.98 (74.30, 75.61)","0.96 (0.84, 1.10)","1.28 (1.13, 1.43)","4.11 (3.76, 4.48)","16.33 (15.37, 17.39)","59.61 (57.56, 61.67)"
47173,"74.69 (74.02, 75.36)","0.85 (0.74, 0.97)","1.31 (1.16, 1.46)","3.99 (3.67, 4.33)","17.31 (16.34, 18.40)","60.19 (57.96, 62.55)"
47175,"75.93 (75.00, 76.89)","0.91 (0.77, 1.07)","1.24 (1.06, 1.45)","3.76 (3.34, 4.22)","14.92 (13.65, 16.27)","56.44 (53.21, 59.70)"
47177,"74.99 (74.46, 75.53)","0.80 (0.72, 0.90)","1.18 (1.06, 1.30)","3.92 (3.65, 4.19)","16.75 (15.98, 17.53)","60.47 (58.79, 62.09)"
47179,"76.49 (76.08, 76.91)","0.77 (0.71, 0.84)","0.86 (0.80, 0.93)","3.37 (3.20, 3.56)","14.99 (14.45, 15.54)","56.38 (55.08, 57.70)"
47181,"75.44 (74.70, 76.21)","0.94 (0.81, 1.08)","1.32 (1.16, 1.49)","3.89 (3.57, 4.28)","16.51 (15.36, 17.66)","56.28 (53.99, 58.50)"
47183,"76.77 (76.21, 77.28)","0.72 (0.63, 0.80)","0.80 (0.73, 0.89)","3.27 (3.04, 3.53)","14.74 (13.96, 15.61)","55.91 (54.09, 57.89)"
47185,"74.52 (73.94, 75.15)","0.90 (0.80, 1.02)","1.28 (1.14, 1.43)","4.24 (3.91, 4.58)","17.11 (16.19, 18.06)","61.33 (59.38, 63.16)"
47187,"81.86 (81.53, 82.18)","0.36 (0.33, 0.39)","0.61 (0.56, 0.66)","1.50 (1.42, 1.59)","7.30 (7.00, 7.62)","44.70 (43.47, 45.98)"
47189,"77.68 (77.27, 78.10)","0.58 (0.53, 0.63)","0.97 (0.89, 1.05)","2.72 (2.57, 2.89)","12.56 (12.04, 13.10)","55.49 (54.08, 56.96)"
48,"78.54 (78.49, 78.59)","0.61 (0.60, 0.61)","0.83 (0.83, 0.84)","2.70 (2.69, 2.72)","12.14 (12.08, 12.21)","50.86 (50.69, 51.01)"
48001,"73.41 (72.91, 73.95)","0.93 (0.84, 1.02)","1.32 (1.21, 1.43)","4.21 (3.95, 4.49)","20.90 (20.00, 21.73)","61.87 (60.20, 63.50)"
48003,"76.46 (75.73, 77.16)","0.83 (0.72, 0.94)","1.11 (0.98, 1.26)","3.33 (3.01, 3.65)","14.18 (13.21, 15.26)","57.43 (54.79, 59.83)"
48005,"76.06 (75.59, 76.52)","0.78 (0.72, 0.84)","1.19 (1.10, 1.29)","3.63 (3.42, 3.86)","15.29 (14.65, 15.94)","56.51 (55.03, 57.94)"
48007,"76.03 (75.43, 76.63)","0.94 (0.82, 1.06)","1.29 (1.13, 1.47)","4.24 (3.88, 4.62)","15.39 (14.60, 16.24)","53.26 (51.40, 55.14)"
48009,"79.29 (78.46, 80.05)","0.62 (0.53, 0.71)","0.91 (0.78, 1.05)","2.71 (2.44, 3.01)","11.44 (10.50, 12.38)","47.40 (44.78, 50.07)"
48011,"77.22 (76.07, 78.41)","0.80 (0.65, 0.95)","1.10 (0.92, 1.30)","3.28 (2.86, 3.72)","13.47 (12.01, 15.06)","53.47 (49.45, 57.14)"
48013,"77.73 (77.20, 78.24)","0.65 (0.59, 0.73)","0.99 (0.89, 1.09)","3.12 (2.90, 3.38)","13.29 (12.59, 14.02)","52.13 (50.36, 53.87)"
48015,"78.19 (77.65, 78.78)","0.69 (0.60, 0.79)","1.03 (0.91, 1.15)","3.06 (2.80, 3.33)","12.28 (11.59, 13.01)","50.56 (48.73, 52.38)"
48017,"78.22 (77.33, 79.09)","0.66 (0.56, 0.76)","0.91 (0.79, 1.06)","2.90 (2.57, 3.26)","11.81 (10.80, 13.02)","52.55 (49.66, 55.60)"
48019,"79.90 (79.31, 80.51)","0.63 (0.55, 0.73)","0.89 (0.77, 1.02)","2.66 (2.41, 2.92)","10.93 (10.23, 11.68)","44.10 (42.12, 46.16)"
48021,"77.47 (76.99, 77.95)","0.66 (0.59, 0.73)","1.06 (0.97, 1.17)","3.13 (2.94, 3.34)","13.58 (12.96, 14.19)","53.03 (51.42, 54.68)"
48023,"76.33 (75.46, 77.21)","0.80 (0.68, 0.93)","1.06 (0.92, 1.22)","3.53 (3.13, 3.94)","15.05 (13.76, 16.30)","55.98 (53.09, 58.69)"
48025,"77.87 (77.26, 78.47)","0.64 (0.56, 0.72)","0.92 (0.83, 1.02)","2.81 (2.60, 3.05)","13.66 (12.83, 14.54)","51.31 (49.25, 53.45)"
48027,"77.91 (77.56, 78.27)","0.76 (0.72, 0.80)","0.89 (0.84, 0.93)","2.65 (2.54, 2.77)","13.20 (12.75, 13.66)","52.10 (50.92, 53.15)"
48029,"78.65 (78.47, 78.82)","0.61 (0.59, 0.63)","0.82 (0.80, 0.84)","2.88 (2.82, 2.93)","12.21 (12.00, 12.42)","49.58 (49.02, 50.17)"
48031,"79.47 (78.80, 80.14)","0.64 (0.55, 0.74)","0.95 (0.82, 1.09)","2.67 (2.41, 2.95)","11.03 (10.19, 11.84)","46.37 (43.84, 48.77)"
48033,"79.62 (78.05, 81.11)","0.65 (0.53, 0.79)","0.86 (0.71, 1.05)","2.65 (2.26, 3.10)","11.13 (9.55, 12.81)","45.90 (40.74, 51.40)"
48035,"76.70 (76.05, 77.35)","0.74 (0.65, 0.85)","1.15 (1.01, 1.30)","3.45 (3.16, 3.78)","14.56 (13.69, 15.50)","54.67 (52.68, 56.79)"
48037,"75.69 (75.24, 76.14)","0.77 (0.71, 0.84)","1.16 (1.07, 1.25)","3.63 (3.43, 3.83)","16.04 (15.42, 16.69)","57.73 (56.20, 59.13)"
48039,"78.10 (77.81, 78.42)","0.54 (0.50, 0.57)","0.89 (0.84, 0.94)","2.51 (2.41, 2.62)","12.42 (12.03, 12.82)","53.83 (52.73, 54.90)"
48041,"79.92 (79.54, 80.29)","0.49 (0.46, 0.53)","0.40 (0.38, 0.43)","2.20 (2.08, 2.33)","10.79 (10.34, 11.27)","48.25 (46.87, 49.74)"
48043,"80.19 (79.37, 81.06)","0.57 (0.48, 0.67)","0.76 (0.65, 0.88)","2.48 (2.20, 2.80)","10.48 (9.56, 11.46)","44.83 (42.00, 47.50)"
48045,"77.56 (76.37, 78.75)","0.74 (0.61, 0.89)","1.05 (0.87, 1.26)","3.17 (2.75, 3.71)","12.94 (11.51, 14.56)","53.77 (49.72, 57.80)"
48047,"76.41 (75.51, 77.26)","0.74 (0.63, 0.87)","1.21 (1.05, 1.41)","3.83 (3.44, 4.28)","15.01 (13.80, 16.43)","54.43 (51.75, 57.24)"
48049,"75.63 (75.12, 76.20)","0.84 (0.75, 0.94)","1.05 (0.96, 1.15)","3.70 (3.44, 3.99)","16.18 (15.36, 17.00)","57.84 (56.04, 59.48)"
48051,"77.78 (77.08, 78.48)","0.68 (0.59, 0.79)","1.01 (0.90, 1.14)","3.20 (2.91, 3.50)","13.62 (12.71, 14.55)","49.90 (47.76, 52.04)"
48053,"78.87 (78.37, 79.34)","0.64 (0.57, 0.71)","0.99 (0.90, 1.11)","2.99 (2.77, 3.23)","11.84 (11.22, 12.46)","47.47 (45.84, 48.96)"
48055,"77.98 (77.42, 78.53)","0.62 (0.55, 0.70)","0.88 (0.79, 0.98)","2.93 (2.71, 3.15)","13.18 (12.46, 13.98)","51.77 (49.86, 53.71)"
48057,"77.26 (76.61, 77.92)","0.72 (0.63, 0.82)","1.10 (0.97, 1.23)","3.39 (3.10, 3.70)","13.17 (12.32, 14.04)","53.50 (51.26, 55.72)"
48059,"76.76 (76.05, 77.45)","0.74 (0.64, 0.85)","1.08 (0.94, 1.24)","3.36 (3.05, 3.67)","14.01 (13.07, 15.00)","55.00 (52.72, 57.21)"
48061,"80.14 (79.84, 80.44)","0.56 (0.53, 0.58)","0.76 (0.72, 0.80)","2.51 (2.40, 2.61)","10.77 (10.43, 11.09)","44.09 (43.16, 45.05)"
48063,"74.55 (73.77, 75.30)","1.04 (0.91, 1.18)","1.54 (1.36, 1.74)","4.43 (4.04, 4.87)","17.26 (16.12, 18.47)","58.33 (55.88, 60.63)"
48065,"77.85 (76.98, 78.75)","0.78 (0.66, 0.91)","0.98 (0.85, 1.14)","3.08 (2.73, 3.46)","12.75 (11.71, 13.94)","51.47 (48.47, 54.44)"
48067,"75.73 (75.15, 76.31)","0.85 (0.76, 0.95)","1.37 (1.24, 1.51)","3.85 (3.57, 4.15)","15.92 (15.09, 16.72)","55.90 (54.20, 57.73)"
48069,"78.56 (77.67, 79.40)","0.65 (0.56, 0.76)","0.85 (0.73, 0.98)","2.80 (2.49, 3.12)","12.01 (10.99, 13.17)","50.48 (47.46, 53.58)"
48071,"77.12 (76.48, 77.72)","0.69 (0.61, 0.78)","1.04 (0.93, 1.17)","3.11 (2.87, 3.36)","13.49 (12.72, 14.38)","55.08 (52.90, 57.18)"
48073,"76.24 (75.71, 76.73)","0.78 (0.70, 0.86)","1.20 (1.09, 1.31)","3.83 (3.58, 4.09)","15.01 (14.33, 15.74)","55.13 (53.49, 56.88)"
48075,"76.57 (75.66, 77.45)","0.78 (0.66, 0.92)","1.04 (0.89, 1.21)","3.24 (2.87, 3.65)","14.33 (13.13, 15.60)","56.83 (53.93, 59.61)"
48077,"77.57 (76.87, 78.27)","0.71 (0.61, 0.81)","0.98 (0.86, 1.12)","2.98 (2.69, 3.28)","12.83 (11.95, 13.79)","54.17 (51.64, 56.68)"
48079,"75.93 (74.80, 77.04)","0.81 (0.68, 0.95)","1.12 (0.96, 1.33)","3.55 (3.12, 4.04)","15.22 (13.60, 16.91)","57.58 (53.89, 61.09)"
48081,"76.65 (75.66, 77.61)","0.80 (0.67, 0.96)","1.11 (0.94, 1.31)","3.44 (3.04, 3.89)","14.01 (12.68, 15.52)","56.33 (53.27, 59.46)"
48083,"75.58 (74.83, 76.37)","0.86 (0.74, 0.99)","1.23 (1.08, 1.41)","3.94 (3.54, 4.35)","15.60 (14.45, 16.73)","57.50 (55.10, 59.95)"
48085,"82.00 (81.77, 82.22)","0.37 (0.35, 0.39)","0.58 (0.55, 0.61)","1.31 (1.26, 1.36)","7.23 (7.03, 7.44)","44.67 (43.85, 45.56)"
48087,"75.65 (74.58, 76.67)","0.95 (0.81, 1.12)","1.24 (1.05, 1.45)","3.71 (3.26, 4.22)","15.33 (13.82, 16.99)","57.69 (54.31, 61.23)"
48089,"77.07 (76.48, 77.73)","0.79 (0.69, 0.89)","1.12 (0.99, 1.27)","3.54 (3.24, 3.86)","13.81 (13.02, 14.66)","53.00 (51.16, 54.86)"
48091,"79.82 (79.43, 80.23)","0.53 (0.48, 0.58)","0.81 (0.74, 0.88)","2.53 (2.38, 2.67)","10.21 (9.79, 10.63)","47.38 (45.95, 48.72)"
48093,"77.17 (76.42, 77.86)","0.77 (0.68, 0.88)","1.08 (0.95, 1.25)","3.29 (2.96, 3.63)","13.47 (12.51, 14.50)","53.96 (51.86, 56.28)"
48095,"78.37 (77.32, 79.41)","0.65 (0.55, 0.77)","0.90 (0.76, 1.07)","2.77 (2.38, 3.22)","12.84 (11.48, 14.40)","50.00 (46.69, 53.41)"
48097,"77.22 (76.68, 77.79)","0.75 (0.67, 0.84)","1.08 (0.98, 1.19)","3.31 (3.07, 3.56)","13.89 (13.19, 14.69)","53.08 (51.19, 54.94)"
48099,"77.88 (77.41, 78.39)","0.59 (0.53, 0.65)","0.63 (0.58, 0.69)","2.32 (2.16, 2.49)","13.04 (12.35, 13.76)","55.49 (53.48, 57.32)"
48101,"77.46 (76.29, 78.66)","0.77 (0.65, 0.92)","1.04 (0.87, 1.22)","3.07 (2.67, 3.53)","13.75 (12.23, 15.43)","52.10 (48.07, 55.57)"
48103,"75.88 (74.87, 76.97)","0.80 (0.67, 0.94)","1.12 (0.94, 1.29)","3.44 (3.03, 3.91)","14.26 (12.83, 15.74)","60.43 (56.77, 63.84)"
48105,"77.17 (76.22, 78.16)","0.73 (0.62, 0.85)","1.03 (0.89, 1.20)","3.28 (2.90, 3.73)","13.30 (11.93, 14.67)","55.22 (51.93, 58.58)"
48107,"77.03 (76.18, 77.85)","0.72 (0.62, 0.85)","0.95 (0.82, 1.09)","3.21 (2.87, 3.58)","13.83 (12.71, 15.10)","55.46 (52.58, 58.13)"
48109,"78.67 (77.51, 79.81)","0.75 (0.61, 0.90)","0.96 (0.82, 1.14)","3.04 (2.66, 3.47)","11.67 (10.42, 13.11)","47.95 (44.08, 51.92)"
48111,"75.60 (74.55, 76.56)","0.94 (0.80, 1.10)","1.28 (1.10, 1.48)","3.60 (3.21, 4.06)","15.78 (14.38, 17.36)","58.47 (55.16, 61.88)"
48113,"78.29 (78.11, 78.46)","0.64 (0.62, 0.65)","0.88 (0.86, 0.90)","2.94 (2.88, 2.99)","12.70 (12.51, 12.89)","50.36 (49.85, 50.92)"
48115,"76.97 (76.27, 77.71)","0.76 (0.65, 0.86)","1.01 (0.88, 1.15)","3.42 (3.10, 3.75)","14.18 (13.21, 15.19)","53.55 (51.14, 55.86)"
48123,"77.27 (76.62, 77.92)","0.69 (0.60, 0.78)","1.10 (0.96, 1.24)","3.27 (2.99, 3.56)","13.91 (13.03, 14.82)","52.94 (50.95, 54.92)"
48117,"77.58 (76.92, 78.24)","0.85 (0.76, 0.95)","1.02 (0.90, 1.14)","3.09 (2.81, 3.38)","12.76 (11.90, 13.62)","52.75 (50.32, 55.00)"
48119,"75.54 (74.68, 76.42)","0.91 (0.78, 1.05)","1.19 (1.03, 1.38)","3.87 (3.47, 4.33)","15.68 (14.48, 17.16)","59.13 (56.11, 62.08)"
48121,"80.80 (80.54, 81.03)","0.41 (0.39, 0.43)","0.55 (0.52, 0.58)","1.55 (1.50, 1.62)","8.68 (8.44, 8.94)","48.49 (47.59, 49.52)"
48125,"77.23 (76.12, 78.35)","0.73 (0.60, 0.87)","1.09 (0.91, 1.31)","3.35 (2.92, 3.86)","13.68 (12.35, 15.20)","52.57 (49.10, 56.11)"
48127,"77.80 (76.89, 78.64)","0.74 (0.64, 0.86)","1.04 (0.90, 1.19)","3.24 (2.91, 3.60)","13.83 (12.71, 15.02)","49.68 (47.04, 52.54)"
48129,"76.46 (75.46, 77.39)","0.85 (0.71, 1.01)","1.08 (0.93, 1.24)","3.60 (3.19, 4.07)","15.24 (13.92, 16.75)","54.73 (51.71, 57.84)"
48131,"76.64 (75.88, 77.41)","0.72 (0.62, 0.82)","1.16 (1.01, 1.32)","3.69 (3.35, 4.05)","14.91 (13.80, 16.00)","53.74 (51.27, 56.18)"
48133,"75.33 (74.69, 75.97)","0.93 (0.82, 1.06)","1.18 (1.05, 1.31)","3.70 (3.41, 4.03)","16.52 (15.59, 17.50)","58.41 (56.52, 60.36)"
48135,"75.07 (74.65, 75.53)","0.77 (0.72, 0.83)","1.22 (1.14, 1.30)","3.92 (3.72, 4.10)","16.83 (16.22, 17.46)","59.74 (58.37, 61.10)"
48137,"79.51 (78.39, 80.59)","0.66 (0.55, 0.79)","0.87 (0.73, 1.02)","2.75 (2.40, 3.13)","10.90 (9.64, 12.20)","46.13 (42.29, 50.11)"
48141,"79.79 (79.55, 80.04)","0.55 (0.52, 0.57)","0.69 (0.67, 0.72)","2.39 (2.32, 2.46)","10.73 (10.46, 11.00)","47.10 (46.25, 47.90)"
48139,"77.77 (77.37, 78.16)","0.61 (0.56, 0.66)","0.91 (0.84, 0.99)","2.68 (2.54, 2.83)","12.51 (12.04, 12.99)","54.96 (53.53, 56.33)"
48143,"78.45 (77.91, 79.00)","0.64 (0.57, 0.72)","0.73 (0.66, 0.80)","2.68 (2.48, 2.90)","12.34 (11.62, 13.08)","51.62 (49.73, 53.53)"
48145,"76.13 (75.48, 76.78)","0.86 (0.75, 0.97)","1.11 (1.00, 1.24)","3.52 (3.21, 3.81)","15.92 (14.93, 16.95)","55.14 (53.05, 57.31)"
48147,"75.87 (75.30, 76.42)","0.74 (0.65, 0.83)","1.14 (1.02, 1.26)","3.43 (3.18, 3.70)","15.16 (14.36, 15.99)","59.26 (57.48, 61.08)"
48149,"79.26 (78.70, 79.79)","0.63 (0.55, 0.72)","0.95 (0.84, 1.07)","2.72 (2.50, 2.95)","11.19 (10.52, 11.85)","47.25 (45.58, 49.04)"
48151,"77.71 (76.75, 78.67)","0.74 (0.62, 0.88)","1.00 (0.86, 1.17)","3.13 (2.77, 3.54)","13.37 (12.12, 14.61)","51.09 (48.02, 54.09)"
48153,"78.25 (77.38, 79.12)","0.69 (0.59, 0.80)","0.88 (0.77, 1.01)","2.89 (2.57, 3.21)","12.41 (11.31, 13.53)","50.60 (47.76, 53.36)"
48155,"77.59 (76.30, 78.84)","0.76 (0.62, 0.92)","0.97 (0.82, 1.14)","3.19 (2.78, 3.69)","14.26 (12.55, 16.18)","50.64 (46.63, 54.69)"
48157,"81.84 (81.57, 82.10)","0.39 (0.36, 0.41)","0.65 (0.62, 0.69)","1.66 (1.60, 1.73)","7.77 (7.54, 8.02)","43.22 (42.20, 44.24)"
48159,"77.83 (77.04, 78.65)","0.78 (0.67, 0.91)","1.03 (0.90, 1.18)","3.08 (2.75, 3.42)","13.08 (12.05, 14.12)","50.99 (48.46, 53.46)"
48161,"76.14 (75.48, 76.85)","0.91 (0.80, 1.04)","1.26 (1.12, 1.41)","3.88 (3.56, 4.24)","15.08 (14.16, 16.01)","54.88 (52.59, 57.11)"
48163,"77.75 (76.98, 78.52)","0.67 (0.59, 0.76)","1.02 (0.89, 1.16)","3.35 (3.01, 3.69)","13.37 (12.37, 14.44)","50.96 (48.47, 53.34)"
48165,"77.94 (77.23, 78.69)","0.68 (0.59, 0.77)","0.99 (0.87, 1.12)","2.96 (2.67, 3.26)","12.90 (11.94, 13.88)","51.89 (49.19, 54.46)"
48167,"77.22 (76.91, 77.53)","0.64 (0.60, 0.67)","0.96 (0.92, 1.01)","3.28 (3.16, 3.40)","13.76 (13.37, 14.17)","54.01 (52.95, 55.05)"
48169,"76.17 (75.27, 77.11)","0.81 (0.69, 0.94)","1.17 (1.00, 1.36)","3.57 (3.18, 4.06)","14.77 (13.45, 16.30)","57.38 (54.18, 60.48)"
48171,"81.04 (80.50, 81.55)","0.56 (0.49, 0.64)","0.75 (0.66, 0.85)","2.36 (2.14, 2.59)","9.46 (8.88, 10.11)","41.64 (39.93, 43.40)"
48173,"79.81 (78.37, 81.26)","0.64 (0.52, 0.78)","0.83 (0.70, 0.99)","2.66 (2.27, 3.13)","10.52 (9.02, 12.15)","44.97 (39.90, 50.17)"
48175,"79.36 (78.55, 80.21)","0.60 (0.51, 0.72)","0.89 (0.76, 1.05)","2.73 (2.42, 3.04)","11.60 (10.53, 12.75)","46.24 (43.55, 49.03)"
48177,"77.05 (76.41, 77.69)","0.77 (0.68, 0.87)","1.19 (1.05, 1.34)","3.66 (3.34, 3.98)","14.20 (13.33, 15.12)","51.90 (49.70, 53.91)"
48179,"75.40 (74.76, 76.04)","0.96 (0.85, 1.09)","1.20 (1.07, 1.34)","3.82 (3.50, 4.12)","15.86 (14.94, 16.80)","58.07 (56.12, 60.12)"
48181,"76.47 (76.10, 76.89)","0.67 (0.62, 0.73)","1.07 (0.99, 1.14)","3.44 (3.27, 3.62)","14.98 (14.44, 15.50)","55.90 (54.62, 57.10)"
48183,"75.51 (75.11, 75.92)","0.86 (0.80, 0.93)","1.21 (1.13, 1.29)","3.93 (3.75, 4.12)","16.14 (15.55, 16.74)","57.39 (56.16, 58.67)"
48185,"76.19 (75.60, 76.79)","0.78 (0.69, 0.87)","1.14 (1.02, 1.28)","3.42 (3.15, 3.74)","15.62 (14.68, 16.57)","56.13 (54.05, 58.13)"
48187,"79.71 (79.32, 80.10)","0.53 (0.49, 0.57)","0.79 (0.73, 0.86)","2.45 (2.31, 2.60)","10.70 (10.22, 11.18)","47.30 (45.94, 48.58)"
48189,"77.90 (77.35, 78.51)","0.65 (0.59, 0.73)","0.87 (0.79, 0.96)","2.79 (2.58, 3.01)","12.79 (12.01, 13.50)","53.14 (51.06, 55.02)"
48191,"76.23 (75.22, 77.15)","0.83 (0.70, 0.97)","1.12 (0.96, 1.32)","3.40 (3.02, 3.81)","14.78 (13.45, 16.26)","56.53 (53.50, 59.66)"
48193,"76.74 (76.00, 77.46)","0.79 (0.68, 0.92)","1.10 (0.96, 1.28)","3.52 (3.14, 3.93)","14.37 (13.27, 15.56)","54.49 (52.08, 56.85)"
48195,"76.97 (75.99, 77.94)","0.79 (0.67, 0.92)","1.10 (0.94, 1.27)","3.31 (2.93, 3.72)","13.47 (12.18, 14.84)","54.54 (51.46, 57.90)"
48197,"77.33 (76.31, 78.28)","0.83 (0.70, 0.98)","1.00 (0.86, 1.16)","3.29 (2.90, 3.71)","13.80 (12.59, 15.21)","52.19 (49.17, 55.37)"
48199,"75.80 (75.30, 76.30)","0.77 (0.69, 0.84)","1.21 (1.11, 1.34)","3.65 (3.43, 3.90)","15.03 (14.33, 15.79)","58.96 (57.31, 60.59)"
48201,"78.74 (78.60, 78.87)","0.58 (0.57, 0.60)","0.85 (0.83, 0.86)","2.88 (2.83, 2.92)","11.97 (11.83, 12.11)","49.36 (48.91, 49.84)"
48203,"75.88 (75.38, 76.41)","0.86 (0.79, 0.95)","1.15 (1.06, 1.25)","3.85 (3.64, 4.09)","15.56 (14.89, 16.28)","56.19 (54.55, 57.66)"
48205,"80.59 (79.73, 81.49)","0.61 (0.51, 0.71)","0.74 (0.64, 0.86)","2.27 (1.99, 2.58)","9.24 (8.34, 10.18)","44.79 (41.82, 47.80)"
48207,"76.87 (76.01, 77.73)","0.76 (0.64, 0.88)","1.02 (0.88, 1.18)","3.38 (2.98, 3.79)","14.57 (13.36, 15.92)","54.18 (51.55, 56.87)"
48209,"80.56 (80.19, 80.92)","0.43 (0.39, 0.47)","0.51 (0.47, 0.55)","2.05 (1.93, 2.18)","9.70 (9.28, 10.11)","46.75 (45.35, 48.11)"
48211,"77.46 (76.38, 78.51)","0.76 (0.63, 0.90)","1.02 (0.88, 1.19)","3.12 (2.75, 3.51)","13.20 (11.75, 14.63)","53.07 (49.40, 56.68)"
48213,"75.33 (74.89, 75.77)","0.80 (0.73, 0.88)","1.35 (1.25, 1.46)","4.28 (4.03, 4.52)","16.49 (15.81, 17.15)","56.94 (55.54, 58.26)"
48215,"80.97 (80.71, 81.21)","0.54 (0.52, 0.56)","0.72 (0.69, 0.75)","2.21 (2.14, 2.29)","10.08 (9.82, 10.35)","41.53 (40.73, 42.34)"
48217,"76.59 (76.08, 77.17)","0.78 (0.70, 0.87)","1.13 (1.02, 1.25)","3.47 (3.22, 3.76)","15.22 (14.44, 16.00)","53.90 (52.12, 55.59)"
48219,"76.82 (76.17, 77.42)","0.70 (0.62, 0.80)","1.05 (0.93, 1.16)","3.22 (2.96, 3.52)","14.17 (13.29, 15.09)","56.13 (54.14, 58.32)"
48221,"78.13 (77.67, 78.63)","0.68 (0.61, 0.76)","0.94 (0.84, 1.03)","3.12 (2.90, 3.35)","12.40 (11.84, 13.01)","51.29 (49.69, 52.78)"
48223,"76.79 (76.22, 77.37)","0.72 (0.65, 0.82)","1.18 (1.07, 1.31)","3.43 (3.16, 3.71)","14.55 (13.74, 15.33)","54.22 (52.30, 56.07)"
48225,"75.67 (75.05, 76.31)","0.84 (0.74, 0.95)","1.32 (1.18, 1.47)","3.91 (3.58, 4.24)","16.07 (15.20, 17.00)","55.90 (53.91, 57.81)"
