date,region,mean,median,lower_90,upper_90,lower_50,upper_50,new_cases
2020-05-23,IN,0.918261346621508,0.9135640826080248,0.8093759094065687,1.0175759527585535,0.8683425462481525,0.947857141475268,492.0
2020-05-24,IN,0.9191150338367586,0.9135228554898138,0.805989226805075,1.0258951576419253,0.8595818485078018,0.9396901820238548,475.0
2020-05-25,IN,0.918715690537825,0.913009945410502,0.812850461243249,1.0280232159512055,0.8770288652507524,0.9570852431026992,339.0
2020-05-26,IN,0.9179455051017171,0.9115564111930252,0.7966151170476503,1.0256606211866546,0.8761629025053209,0.962185952855668,363.0
2020-05-27,IN,0.9182472211532902,0.912125718229264,0.7964777867226952,1.0303707449840132,0.8575541598368397,0.9500795556638044,359.0
2020-05-28,IN,0.9189394848657654,0.9128603553976812,0.798100359677188,1.0326519384989528,0.8576058796665819,0.9451095675683762,631.0
2020-05-29,IN,0.9195439604782291,0.913250022542559,0.7982912123928886,1.0601787622827823,0.8603100995270324,0.9536076235896376,490.0
2020-05-30,IN,0.9204499710793492,0.9114893899842416,0.7941705288678486,1.057958610718985,0.875128910460522,0.9702508893789432,653.0
2020-05-31,IN,0.9201961440466094,0.91139013603388,0.7745993554742081,1.06362029833786,0.8447826548135491,0.942464800585918,363.0
2020-06-01,IN,0.9181806161850384,0.9105913494974244,0.7563768849901186,1.0453346092801108,0.8746296619387498,0.9728542763774216,256.0
2020-06-02,IN,0.9186481257208242,0.9097635788767512,0.7862564587853712,1.113267107769507,0.8528965955408726,0.9610833228054102,407.0
2020-06-03,IN,0.9177868988690148,0.9078921802716956,0.7174559066682006,1.059232357998338,0.845680335721016,0.954194958028608,475.0
2020-06-04,IN,0.9168659295041488,0.9065904743592264,0.7265653040624791,1.063935646604792,0.859875350717079,0.9636115019304226,384.0
2020-04-17,KS,1.0014270165628298,0.9865005131469184,0.8565497601887805,1.1755408181349931,0.9118895981107452,1.0222381569972898,117.0
2020-04-18,KS,0.9999033128510896,0.9861767781365838,0.8366988729820344,1.1527772271450965,0.9135654245195469,1.0185068267163713,85.0
2020-04-19,KS,0.9970315651724716,0.9859853845690144,0.8673232563033382,1.1589669692945237,0.9121732342245936,1.014048786188969,59.0
2020-04-20,KS,0.9919840040024406,0.980385955305258,0.8549712414254375,1.1339713205407145,0.9114977606404974,1.0085276535641892,137.0
2020-04-21,KS,0.984987600093868,0.9738017600059324,0.8474120771404393,1.1157851395518412,0.91251682453972,1.0079183530846336,39.0
2020-04-22,KS,0.9766485503453082,0.9717919328331498,0.8588446695607747,1.1059011263788432,0.9171150962692212,1.013136005172671,186.0
2020-04-23,KS,0.9708589823444828,0.9686534376415424,0.8606345955013862,1.0935325819102504,0.9119128883777192,1.0037874367013382,271.0
2020-04-24,KS,0.9642295787383348,0.9608715461327091,0.8373634215912664,1.067019804798195,0.9027279664680324,0.9948123787995636,295.0
2020-04-25,KS,0.9552583953352948,0.954581946410474,0.8348057135049045,1.0713559481943398,0.8925958265703684,0.9849379168982064,279.0
2020-04-26,KS,0.9486225329538779,0.9494285844453868,0.8394939680755128,1.0725507788399915,0.9196368011982616,1.0107343964074005,118.0
2020-04-27,KS,0.9386573579005738,0.9430428372869636,0.8075815039230917,1.0499666527939957,0.9000312984916982,0.9874748869684644,154.0
2020-04-28,KS,0.9339125689610674,0.94030752754806,0.8151462492925473,1.0664353301353335,0.8977161407122428,0.9832841943036528,163.0
2020-04-29,KS,0.9299382825082356,0.9331479343694704,0.793254515365528,1.058630656871127,0.8939390665807505,0.986865299506812,247.0
2020-04-30,KS,0.9248782554382354,0.9328268964394592,0.8053982075719677,1.042124444034442,0.8920719231053218,0.9873382477184416,500.0
2020-05-01,KS,0.9191105289767127,0.9283881469878332,0.7914746357856106,1.0548434808668583,0.8781544388740807,0.9757110132697164,211.0
