FIPS,tubercolosis_mortality,AIDS_mortality,diarrheal_mortality,lower_respiratory_mortality,meningitis_mortality,hepatitis_mortality
48099,0.23,1.19,2.84,27.74,0.45,0.37
48101,0.21,0.86,1.79,23.01,0.47,0.28
48103,0.25,0.89,1.82,34.4,0.45,0.25
48105,0.22,0.79,1.52,33.69,0.42,0.23
48107,0.27,1.29,2.1,35.65,0.53,0.4
48109,0.3,1.07,2.58,30.04,0.5,0.29
48111,0.25,1.15,2.4,37.58,0.61,0.37
48113,0.48,4.84,2.08,28.0,0.6,0.47
48115,0.29,1.45,1.81,27.94,0.53,0.39
48123,0.22,1.2,1.5,25.88,0.4,0.45
48117,0.28,1.03,2.91,34.62,0.61,0.51
48119,0.21,1.25,1.9,40.81,0.51,0.34
48121,0.24,0.97,1.71,31.87,0.35,0.27
48125,0.2,1.02,1.6,32.43,0.47,0.3
48127,0.47,1.55,1.5,50.85,0.45,0.28
48129,0.2,1.11,2.1,32.13,0.51,0.3
48131,0.37,1.38,1.26,35.99,0.42,0.33
48133,0.2,0.94,1.88,33.13,0.48,0.4
48135,0.34,1.8,1.73,40.18,0.49,0.37
48137,0.21,0.61,1.35,23.39,0.36,0.24
48141,0.53,1.93,2.31,21.53,0.44,0.49
48139,0.24,1.51,1.88,30.33,0.4,0.37
48143,0.19,0.85,1.6,26.16,0.37,0.36
48145,0.41,2.36,2.75,46.32,0.54,0.47
48147,0.18,0.76,1.95,35.22,0.45,0.3
48149,0.18,1.04,1.31,27.24,0.33,0.28
48151,0.15,0.7,1.23,24.12,0.42,0.24
48153,0.25,1.18,1.95,27.3,0.52,0.37
48155,0.16,0.76,1.65,22.41,0.43,0.26
48157,0.34,1.53,1.26,28.7,0.38,0.26
48159,0.19,1.09,1.66,30.07,0.45,0.32
48161,0.29,2.42,1.85,36.65,0.46,0.76
48163,0.51,1.99,1.76,28.82,0.48,0.43
48165,0.23,0.73,2.17,25.87,0.48,0.29
48167,0.38,3.93,1.98,33.2,0.53,0.63
48169,0.37,2.09,1.92,33.34,0.53,0.32
48171,0.17,0.74,1.26,19.4,0.29,0.31
48173,0.12,0.56,1.16,25.23,0.35,0.15
48175,0.17,0.94,1.24,25.0,0.34,0.37
48177,0.38,1.52,1.69,29.44,0.42,0.51
48179,0.22,1.21,1.88,25.72,0.53,0.32
48181,0.19,1.35,2.63,41.35,0.49,0.42
48183,0.37,2.68,1.8,30.17,0.65,0.35
48185,0.27,2.22,1.62,24.37,0.48,0.68
48187,0.23,0.99,1.65,22.12,0.31,0.42
48189,0.3,1.43,2.07,30.57,0.55,0.38
48191,0.23,1.08,1.78,25.31,0.49,0.3
48193,0.18,0.82,1.81,38.07,0.4,0.39
48195,0.18,0.73,1.76,30.27,0.42,0.24
48197,0.2,0.88,1.98,30.33,0.48,0.28
48199,0.25,1.58,1.3,33.57,0.46,0.41
48201,0.57,5.21,1.62,33.06,0.55,0.42
48203,0.28,1.94,1.84,24.64,0.54,0.41
48205,0.14,0.69,1.65,24.09,0.41,0.25
48207,0.2,0.9,1.59,24.09,0.48,0.31
48209,0.24,1.01,1.71,22.73,0.3,0.42
48211,0.16,0.6,1.55,20.83,0.39,0.2
48213,0.25,2.63,1.79,26.09,0.46,0.73
48215,0.51,1.7,1.27,38.45,0.41,0.21
48217,0.3,1.89,1.68,28.21,0.42,0.41
48219,0.22,1.11,2.09,28.19,0.51,0.34
48221,0.26,1.34,1.78,21.11,0.37,0.4
48223,0.21,1.41,1.72,26.03,0.48,0.38
48225,0.39,3.94,1.68,37.75,0.55,0.63
48227,0.27,1.89,1.66,38.76,0.53,0.35
48229,0.3,0.73,2.31,22.76,0.41,0.26
48231,0.29,2.14,1.88,27.88,0.49,0.43
48233,0.17,1.07,1.88,30.26,0.51,0.34
48235,0.13,0.59,1.32,25.89,0.36,0.18
48237,0.23,1.48,1.91,26.91,0.47,0.28
48239,0.22,1.43,1.5,31.49,0.42,0.47
48241,0.25,2.0,1.27,28.3,0.53,0.43
48243,0.14,0.76,1.81,24.09,0.37,0.2
48245,0.54,5.56,1.26,33.96,0.67,0.5
48247,0.25,1.53,1.18,47.17,0.44,0.21
48249,0.28,1.33,1.34,29.58,0.39,0.42
48251,0.25,1.46,2.0,32.41,0.44,0.41
48253,0.27,1.25,1.48,31.68,0.49,0.37
48255,0.31,2.32,1.54,28.89,0.42,0.56
48257,0.3,2.02,1.66,28.08,0.43,0.42
48259,0.18,0.75,1.56,18.29,0.29,0.31
48261,0.24,0.91,1.19,35.1,0.38,0.13
48263,0.12,0.57,1.41,24.08,0.39,0.2
48265,0.26,1.26,1.61,24.31,0.37,0.39
48267,0.15,0.61,1.42,25.13,0.36,0.26
48269,0.11,0.43,1.33,21.77,0.35,0.14
48271,0.27,0.92,1.42,25.93,0.41,0.27
48273,0.44,2.26,1.58,41.04,0.45,0.47
48275,0.24,1.12,1.57,30.59,0.45,0.31
48283,0.34,1.12,1.51,27.59,0.42,0.3
48277,0.24,1.8,2.4,42.69,0.54,0.6
48279,0.32,1.15,2.12,33.86,0.56,0.4
48281,0.15,0.82,2.04,23.29,0.38,0.29
48285,0.18,0.82,1.27,28.68,0.37,0.32
48287,0.24,1.13,1.72,24.87,0.35,0.3
48289,0.2,1.55,1.43,32.3,0.42,0.58
48291,0.28,1.84,1.43,35.97,0.53,0.38
48293,0.31,2.57,1.65,55.01,0.5,0.52
48295,0.14,0.53,1.64,26.31,0.42,0.2
48297,0.19,0.99,1.24,20.09,0.34,0.32
48299,0.17,0.83,2.02,27.98,0.33,0.48
48301,0.1,0.41,1.83,31.43,0.41,0.16
48303,0.28,2.33,2.41,39.21,0.64,0.49
48305,0.26,1.23,1.87,42.76,0.5,0.32
48313,0.34,2.01,1.68,35.69,0.46,0.48
48315,0.24,2.02,1.77,26.09,0.6,0.4
48317,0.19,0.91,1.63,40.59,0.45,0.23
48319,0.16,0.67,1.75,31.2,0.36,0.32
48321,0.32,1.79,1.65,36.64,0.49,0.56
48323,0.69,1.83,1.77,43.04,0.51,0.31
48307,0.2,1.24,1.95,32.91,0.44,0.34
48309,0.33,2.96,1.88,41.95,0.46,0.53
48311,0.15,0.59,1.02,20.87,0.3,0.15
48325,0.28,1.13,1.63,29.31,0.38,0.35
48327,0.17,0.62,1.57,33.0,0.41,0.28
48329,0.22,0.98,2.05,52.36,0.48,0.24
48331,0.27,1.66,2.77,35.46,0.44,0.43
48333,0.16,0.69,1.97,35.03,0.41,0.32
48335,0.31,1.23,1.7,45.97,0.52,0.3
48337,0.2,1.32,2.19,46.75,0.42,0.31
48339,0.25,1.38,1.71,26.88,0.41,0.41
48341,0.38,1.23,2.37,26.17,0.54,0.38
48343,0.31,2.15,1.85,33.65,0.55,0.33
48345,0.14,0.64,1.57,27.45,0.42,0.23
48347,0.42,2.74,1.69,29.99,0.52,0.47
48349,0.37,2.63,2.83,30.59,0.46,0.46
48351,0.28,1.61,1.16,23.45,0.51,0.32
48353,0.2,0.96,1.47,37.47,0.48,0.35
48355,0.47,2.75,1.63,30.02,0.47,0.64
48357,0.18,0.65,1.77,27.74,0.43,0.23
48359,0.13,0.71,2.07,29.77,0.47,0.27
48361,0.32,2.0,1.12,29.46,0.54,0.42
48363,0.2,1.14,1.8,28.98,0.45,0.38
48365,0.24,1.44,1.6,25.39,0.53,0.38
48367,0.19,1.17,1.57,27.87,0.38,0.3
48369,0.29,0.97,2.3,37.92,0.55,0.35
48371,0.28,1.22,1.85,31.31,0.46,0.31
48373,0.32,3.57,1.45,35.8,0.6,0.6
48375,0.48,4.05,2.63,36.5,0.74,1.03
48377,0.48,1.11,2.04,27.91,0.43,0.28
48379,0.2,1.27,1.63,24.12,0.44,0.31
48381,0.18,1.16,2.25,24.27,0.48,0.4
48383,0.35,0.99,1.75,37.32,0.49,0.23
48385,0.21,0.97,1.61,28.67,0.42,0.29
48387,0.23,1.6,2.12,35.73,0.57,0.43
48389,0.3,1.38,2.4,50.3,0.56,0.33
48391,0.32,1.72,1.46,31.78,0.42,0.57
48393,0.08,0.47,1.53,24.33,0.38,0.16
48395,0.29,2.0,1.86,37.02,0.49,0.54
48397,0.18,0.97,1.84,36.07,0.37,0.23
48399,0.21,0.91,1.4,28.91,0.46,0.34
48401,0.32,2.06,1.87,32.33,0.56,0.36
48403,0.26,2.17,1.17,24.54,0.49,0.37
48405,0.42,3.76,1.73,29.31,0.61,0.38
48407,0.25,1.95,1.56,28.85,0.49,0.43
48409,0.4,1.76,1.82,30.62,0.41,0.49
48411,0.16,0.68,2.08,33.78,0.38,0.31
48413,0.21,0.72,1.37,29.32,0.4,0.26
48415,0.24,0.97,1.58,29.55,0.44,0.27
48417,0.13,0.58,1.35,31.75,0.38,0.22
48419,0.39,2.65,1.69,30.18,0.56,0.4
48421,0.17,0.65,1.67,24.78,0.42,0.24
48423,0.28,2.11,2.0,30.4,0.57,0.38
48425,0.24,1.0,1.67,25.86,0.36,0.32
48427,0.36,1.06,1.26,49.71,0.41,0.21
48429,0.28,1.11,1.66,26.67,0.44,0.32
48431,0.18,0.68,1.4,29.96,0.41,0.19
48433,0.14,0.65,1.55,30.51,0.43,0.22
48435,0.2,0.7,1.43,27.76,0.38,0.22
48437,0.22,1.09,2.05,24.68,0.53,0.36
48439,0.36,2.52,1.87,25.12,0.46,0.39
48441,0.28,1.49,1.41,33.51,0.52,0.39
48443,0.18,0.73,1.45,31.8,0.41,0.21
48445,0.26,1.1,1.99,33.7,0.54,0.39
48447,0.13,0.64,1.42,27.73,0.38,0.21
48449,0.36,1.89,1.81,31.41,0.55,0.42
48451,0.29,1.44,1.39,31.09,0.47,0.39
48453,0.32,2.56,1.84,18.79,0.35,0.49
48455,0.31,2.54,1.9,44.63,0.58,0.45
48457,0.29,2.13,1.48,26.99,0.52,0.57
48459,0.21,1.38,1.65,33.47,0.52,0.3
48461,0.19,0.75,1.72,39.84,0.45,0.21
48463,0.32,1.16,1.63,31.09,0.44,0.32
48465,0.41,1.33,1.37,40.06,0.42,0.39
48467,0.21,1.45,1.69,31.38,0.44,0.35
48469,0.28,1.25,1.2,30.22,0.39,0.68
48471,0.37,4.79,2.16,37.28,0.6,1.07
48473,0.41,1.92,1.37,28.19,0.46,0.33
48475,0.23,1.15,1.8,25.37,0.43,0.3
48477,0.21,1.23,1.34,35.19,0.42,0.29
48479,0.79,2.68,1.29,39.75,0.44,0.36
48481,0.3,1.92,1.78,40.15,0.48,0.43
48483,0.2,0.86,1.79,28.59,0.48,0.25
48485,0.39,2.51,2.56,23.05,0.54,0.54
48487,0.28,1.28,2.26,22.77,0.51,0.32
48489,0.57,2.2,1.09,33.66,0.4,0.17
48491,0.21,0.74,1.83,20.2,0.27,0.32
48493,0.19,1.14,1.95,35.14,0.34,0.35
48495,0.24,1.21,1.82,29.73,0.48,0.29
48497,0.17,0.85,2.36,26.45,0.38,0.25
48499,0.21,1.6,1.66,31.35,0.51,0.33
48501,0.23,0.92,1.98,29.21,0.48,0.32
48503,0.21,1.22,1.72,36.88,0.42,0.32
48505,0.33,1.15,1.45,38.23,0.42,0.22
48507,0.43,1.31,1.89,42.71,0.5,0.42
49001,0.1,0.47,1.48,32.45,0.4,0.27
49003,0.08,0.28,1.37,31.35,0.34,0.16
49005,0.09,0.25,1.69,26.39,0.35,0.17
49007,0.1,0.38,1.44,37.86,0.41,0.26
49009,0.06,0.22,1.15,21.24,0.3,0.13
49011,0.09,0.29,1.77,25.42,0.36,0.18
49013,0.1,0.31,1.58,31.72,0.45,0.18
49015,0.07,0.26,1.3,32.11,0.34,0.16
49017,0.08,0.3,1.28,26.23,0.34,0.21
49019,0.1,0.36,1.4,20.36,0.36,0.19
49021,0.12,0.58,1.35,29.17,0.44,0.37
49023,0.08,0.37,1.46,34.87,0.36,0.19
49025,0.1,0.47,1.44,29.47,0.38,0.26
49027,0.1,0.43,1.68,27.47,0.36,0.25
49029,0.06,0.2,1.15,16.58,0.27,0.12
49031,0.11,0.47,1.52,23.53,0.4,0.34
49033,0.06,0.18,1.11,19.77,0.28,0.11
49035,0.17,0.76,1.82,25.4,0.41,0.31
49037,0.31,0.47,1.94,39.33,0.53,0.18
49039,0.09,0.38,1.31,27.8,0.35,0.24
49041,0.11,0.42,1.75,30.06,0.4,0.28
49043,0.08,0.25,1.43,21.22,0.29,0.12
49045,0.11,0.51,1.75,36.62,0.38,0.22
49047,0.11,0.43,1.56,32.25,0.41,0.17
49049,0.09,0.31,1.66,23.86,0.33,0.2
49051,0.09,0.34,1.63,33.21,0.38,0.18
49053,0.13,0.61,1.19,20.88,0.43,0.27
49055,0.07,0.29,1.31,26.82,0.33,0.19
49057,0.13,0.59,1.62,30.83,0.44,0.3
50001,0.1,0.28,2.6,12.73,0.24,0.13
50003,0.13,0.62,2.78,21.6,0.3,0.15
50005,0.09,0.36,2.65,16.36,0.28,0.16
50007,0.12,0.58,3.46,14.2,0.28,0.19
50009,0.08,0.3,2.24,13.99,0.27,0.17
50011,0.09,0.31,5.92,15.56,0.32,0.18
50013,0.1,0.47,3.92,13.5,0.29,0.21
50015,0.1,0.44,2.8,13.47,0.28,0.18
50017,0.09,0.36,3.61,17.39,0.3,0.16
50019,0.11,0.4,2.72,15.82,0.29,0.22
50021,0.14,0.39,2.96,17.8,0.34,0.18
50023,0.09,0.27,2.9,16.15,0.27,0.19
50025,0.12,0.62,3.45,18.02,0.3,0.15
50027,0.08,0.34,3.59,17.61,0.29,0.15
51001,0.37,2.87,3.01,35.88,0.5,0.25
51003,0.2,1.01,2.99,29.95,0.43,0.14
51510,0.27,3.02,1.84,31.64,0.37,0.31
51005,0.15,0.7,3.43,40.71,0.45,0.14
51007,0.15,1.27,2.21,31.05,0.44,0.15
51009,0.13,0.81,2.44,37.61,0.47,0.16
51011,0.16,1.2,2.79,31.74,0.45,0.17
51013,0.26,2.98,2.06,29.6,0.3,0.17
51015,0.14,0.58,4.16,27.93,0.43,0.13
51017,0.11,0.48,2.71,43.26,0.39,0.11
51019,0.12,0.68,3.02,27.34,0.37,0.13
51021,0.12,0.52,3.24,49.2,0.41,0.12
51023,0.12,0.71,2.72,30.37,0.36,0.13
51520,0.31,1.91,3.34,61.92,0.57,0.34
51025,0.3,2.37,2.07,32.47,0.6,0.16
51027,0.16,0.45,3.55,49.1,0.45,0.17
51029,0.21,1.22,3.47,34.72,0.58,0.18
51530,0.13,0.67,2.55,23.68,0.38,0.16
51031,0.15,1.1,2.48,30.96,0.39,0.13
51033,0.19,1.14,2.68,26.75,0.47,0.14
51035,0.13,0.6,2.9,40.91,0.39,0.16
51036,0.26,1.24,2.33,26.33,0.55,0.13
51037,0.22,1.85,2.72,45.45,0.51,0.18
51540,0.2,1.01,2.99,29.95,0.43,0.14
51550,0.25,1.9,2.31,36.13,0.4,0.17
51041,0.18,0.88,1.99,32.16,0.39,0.15
51043,0.12,0.59,3.27,23.42,0.32,0.13
51570,0.19,1.78,2.38,36.55,0.46,0.18
51580,0.2,1.12,3.55,37.74,0.58,0.19
51045,0.09,0.45,2.64,28.21,0.35,0.12
51047,0.19,0.84,3.05,34.1,0.42,0.15
51049,0.2,1.14,3.01,27.93,0.51,0.21
51590,0.28,2.15,5.22,40.69,0.59,0.15
51051,0.18,0.57,3.51,56.73,0.48,0.27
51053,0.23,1.54,1.93,30.59,0.46,0.14
51595,0.41,3.71,2.52,48.58,0.68,0.25
51057,0.22,1.45,3.14,26.47,0.52,0.21
51600,0.21,0.67,2.03,23.96,0.27,0.14
51059,0.21,0.67,2.03,23.96,0.27,0.14
51610,0.23,1.73,1.8,28.7,0.29,0.15
51061,0.13,0.68,3.57,33.63,0.32,0.11
51063,0.13,0.54,3.3,33.77,0.38,0.15
51065,0.13,0.64,2.65,25.55,0.38,0.14
51620,0.34,2.58,2.03,35.61,0.5,0.15
51067,0.14,0.58,3.88,33.73,0.39,0.16
51069,0.15,0.64,2.99,26.89,0.33,0.14
51630,0.24,1.12,3.37,34.98,0.43,0.16
51640,0.2,0.97,4.19,53.62,0.54,0.38
51071,0.14,0.8,3.44,37.81,0.43,0.15
51073,0.13,1.17,2.4,33.9,0.35,0.16
51075,0.13,0.93,1.88,25.79,0.35,0.14
51077,0.13,0.63,3.12,45.15,0.42,0.17
51079,0.16,0.56,3.44,42.27,0.39,0.13
51081,0.41,3.71,2.52,48.58,0.68,0.25
51083,0.22,2.23,3.03,47.97,0.56,0.15
51650,0.39,3.68,2.81,37.54,0.55,0.26
51085,0.12,0.63,2.92,33.39,0.34,0.13
51660,0.17,0.47,3.73,32.92,0.39,0.13
51087,0.3,1.56,2.31,36.46,0.47,0.21
51089,0.16,1.06,3.7,36.08,0.51,0.16
51091,0.1,0.34,2.75,33.08,0.35,0.1
51670,0.36,2.55,3.7,43.54,0.69,0.23
51093,0.27,1.62,2.16,30.78,0.38,0.12
51095,0.18,1.28,1.8,18.58,0.35,0.15
51099,0.16,1.07,2.6,35.93,0.36,0.16
51101,0.13,0.94,2.66,33.97,0.44,0.16
51097,0.16,1.17,2.21,26.83,0.43,0.16
51103,0.19,1.99,2.1,27.33,0.43,0.22
51105,0.22,0.64,3.18,48.27,0.45,0.22
51678,0.3,1.19,2.78,24.8,0.42,0.21
51107,0.19,0.55,2.38,20.24,0.26,0.12
51109,0.19,1.18,2.78,31.6,0.44,0.15
51111,0.29,2.42,2.64,28.88,0.53,0.19
51680,0.28,3.45,3.32,38.67,0.55,0.26
51113,0.15,0.73,2.91,33.36,0.38,0.12
51683,0.24,1.0,2.4,31.59,0.36,0.17
51685,0.24,1.0,2.4,31.59,0.36,0.17
51690,0.27,2.6,3.87,41.9,0.68,0.2
51115,0.13,1.15,2.04,33.98,0.34,0.15
51117,0.24,2.5,2.35,38.49,0.55,0.16
51119,0.13,1.04,2.23,31.97,0.4,0.21
51121,0.13,0.47,3.49,32.42,0.38,0.17
51125,0.12,0.67,2.89,34.84,0.46,0.15
51127,0.13,0.8,1.9,28.06,0.36,0.13
51700,0.38,3.05,2.7,31.08,0.47,0.23
51710,0.37,6.85,2.67,33.99,0.56,0.25
51131,0.28,2.29,2.93,31.86,0.53,0.22
51133,0.19,1.61,2.47,27.17,0.41,0.17
51720,0.21,0.66,3.72,39.09,0.45,0.21
51135,0.31,2.52,2.42,37.65,0.56,0.21
51137,0.16,0.88,3.04,36.98,0.43,0.15
51139,0.15,0.57,3.31,36.74,0.4,0.13
51141,0.14,0.81,3.37,47.67,0.46,0.19
51730,0.51,6.65,2.9,43.67,1.0,0.27
51143,0.28,2.15,5.22,40.69,0.59,0.15
51735,0.15,0.87,1.96,35.47,0.28,0.14
51740,0.46,6.72,2.44,37.14,0.64,0.33
51145,0.13,1.3,1.74,27.04,0.34,0.2
51147,0.25,2.1,2.91,32.52,0.55,0.26
51149,0.2,1.03,1.87,22.19,0.42,0.13
51153,0.24,1.0,2.4,31.59,0.36,0.17
51155,0.13,0.77,3.79,33.36,0.44,0.18
51750,0.21,0.74,5.92,36.68,0.47,0.32
51157,0.12,0.58,3.0,34.75,0.34,0.11
51760,0.49,9.14,2.84,37.92,0.78,0.41
51159,0.2,1.76,2.7,26.29,0.52,0.26
51770,0.33,4.06,4.56,42.6,0.67,0.28
51161,0.17,0.72,3.31,30.13,0.36,0.15
51163,0.13,0.67,2.55,23.68,0.38,0.16
51165,0.17,0.47,3.73,32.92,0.39,0.13
51167,0.16,0.53,3.72,61.49,0.43,0.15
51775,0.26,1.27,3.76,40.28,0.45,0.19
51169,0.17,0.52,4.41,37.68,0.41,0.2
51171,0.14,0.54,4.27,39.63,0.4,0.13
51173,0.16,0.68,3.45,41.49,0.42,0.15
51175,0.34,2.58,2.03,35.61,0.5,0.15
51177,0.24,1.12,3.37,34.98,0.43,0.16
51179,0.16,0.69,2.95,36.14,0.36,0.12
51790,0.14,0.58,4.16,27.93,0.43,0.13
51800,0.33,2.79,2.9,36.87,0.49,0.16
51181,0.27,1.81,2.45,28.03,0.49,0.13
51183,0.53,3.89,3.2,36.92,0.67,0.21
51185,0.15,0.55,3.16,49.42,0.45,0.16
51810,0.19,1.33,3.05,29.88,0.35,0.14
51187,0.13,0.75,4.25,30.26,0.39,0.16
51191,0.16,0.73,3.67,53.55,0.39,0.16
51820,0.14,0.58,4.16,27.93,0.43,0.13
51193,0.21,1.74,3.33,29.75,0.47,0.21
51830,0.18,1.28,1.8,18.58,0.35,0.15
51840,0.31,2.62,3.39,37.74,0.48,0.3
51195,0.23,0.84,3.64,58.18,0.47,0.21
51197,0.13,0.58,3.07,37.35,0.38,0.13
51199,0.38,3.05,2.7,31.08,0.47,0.23
53001,0.24,0.36,2.51,21.47,0.36,0.3
53003,0.11,0.41,1.52,23.4,0.29,0.22
53005,0.14,0.37,1.37,13.19,0.27,0.29
53007,0.14,0.42,1.71,15.33,0.27,0.3
53009,0.14,0.63,1.83,16.63,0.29,0.36
53011,0.18,0.7,3.0,16.33,0.35,0.49
53013,0.12,0.42,1.51,15.83,0.27,0.28
53015,0.15,0.95,1.87,19.98,0.35,0.59
53017,0.13,0.37,1.66,13.2,0.27,0.29
53019,0.17,0.63,1.72,17.64,0.36,0.27
53021,0.28,0.6,1.94,13.96,0.33,0.4
53023,0.11,0.34,1.64,22.21,0.26,0.2
53025,0.15,0.4,2.16,19.1,0.32,0.36
53027,0.16,0.93,3.49,25.79,0.38,0.52
53029,0.16,0.74,2.23,15.46,0.28,0.28
53031,0.12,0.7,1.88,13.04,0.26,0.27
53033,0.25,1.7,2.69,16.43,0.34,0.4
53035,0.16,0.58,2.79,16.76,0.32,0.36
53037,0.11,0.4,2.02,20.55,0.28,0.32
53039,0.11,0.47,1.35,13.57,0.29,0.26
53041,0.12,0.57,2.08,19.07,0.33,0.36
53043,0.08,0.32,1.5,15.6,0.26,0.21
53045,0.15,0.68,2.55,16.57,0.34,0.48
53047,0.17,0.5,1.94,19.49,0.33,0.31
53049,0.16,0.69,2.23,20.22,0.38,0.64
53051,0.12,0.56,1.58,21.93,0.31,0.27
53053,0.19,0.87,2.69,19.09,0.38,0.55
53055,0.13,0.53,1.56,14.55,0.24,0.31
53057,0.15,0.61,1.94,16.43,0.28,0.4
53059,0.1,0.43,1.52,10.71,0.27,0.26
53061,0.22,0.6,4.02,17.36,0.31,0.33
53063,0.14,0.84,2.11,20.92,0.31,0.33
53065,0.1,0.46,1.77,17.06,0.32,0.27
53067,0.17,0.63,2.26,15.42,0.29,0.41
53069,0.1,0.47,1.93,17.25,0.32,0.33
53071,0.19,0.62,1.44,15.91,0.27,0.49
53073,0.18,0.75,2.28,16.37,0.26,0.28
53075,0.11,0.3,1.65,18.65,0.27,0.22
53077,0.3,0.77,1.98,17.96,0.38,0.52
54001,0.13,0.4,2.86,41.24,0.41,0.16
54003,0.21,1.38,4.52,36.05,0.41,0.24
54005,0.19,0.55,3.12,35.71,0.45,0.16
54007,0.17,0.56,2.48,28.1,0.41,0.16
54009,0.16,0.71,3.85,53.56,0.38,0.13
54011,0.21,1.51,2.91,34.63,0.53,0.28
54013,0.17,0.58,2.33,27.03,0.42,0.14
54015,0.19,0.57,2.57,32.93,0.43,0.15
54017,0.15,0.43,3.25,32.4,0.4,0.12
54019,0.21,0.87,3.11,32.22,0.46,0.25
54021,0.22,0.67,3.09,30.66,0.49,0.14
54023,0.13,0.42,2.25,23.22,0.35,0.11
54025,0.18,0.79,2.52,32.63,0.42,0.15
54027,0.12,0.49,2.77,27.04,0.38,0.16
54029,0.13,0.49,3.93,50.29,0.4,0.11
54031,0.12,0.46,2.83,37.78,0.4,0.13
54033,0.16,0.52,3.5,29.9,0.41,0.15
54035,0.14,0.44,2.47,37.83,0.39,0.13
54037,0.14,0.84,2.93,25.55,0.33,0.16
54039,0.2,0.96,2.81,30.61,0.45,0.22
54041,0.16,0.56,2.83,37.61,0.44,0.15
54043,0.17,0.67,3.23,38.45,0.5,0.18
54045,0.23,0.61,3.98,47.45,0.52,0.2
54049,0.17,0.64,3.18,29.37,0.43,0.2
54051,0.12,0.53,3.1,37.79,0.36,0.14
54053,0.17,0.71,2.33,26.54,0.41,0.15
54047,0.29,1.1,3.9,40.65,0.63,0.24
54055,0.17,0.76,2.96,38.08,0.49,0.22
54057,0.11,0.56,2.56,28.3,0.42,0.14
54059,0.19,0.48,3.64,62.1,0.49,0.19
54061,0.18,0.76,2.82,26.69,0.39,0.14
54063,0.15,0.89,2.88,30.51,0.41,0.21
54065,0.15,0.66,3.18,30.64,0.37,0.21
54067,0.2,0.77,2.6,35.51,0.43,0.2
54069,0.18,0.96,3.69,36.84,0.4,0.17
54071,0.1,0.38,2.75,32.86,0.37,0.1
54073,0.14,0.48,3.53,50.42,0.41,0.15
54075,0.11,0.49,2.46,34.42,0.42,0.13
54077,0.13,0.45,2.62,35.98,0.41,0.14
54079,0.15,0.6,3.1,32.52,0.37,0.11
54081,0.27,0.9,3.2,29.66,0.47,0.18
54083,0.11,0.43,2.4,30.58,0.4,0.14
54085,0.15,0.46,3.01,38.86,0.39,0.1
54087,0.19,0.68,2.34,38.36,0.42,0.15
54089,0.18,0.85,3.04,28.28,0.47,0.2
54091,0.17,0.55,3.07,34.65,0.41,0.15
54093,0.13,0.45,2.22,27.79,0.4,0.13
54095,0.12,0.39,2.9,39.02,0.36,0.11
54097,0.15,0.39,2.5,26.19,0.43,0.16
54099,0.16,0.6,3.0,29.43,0.43,0.16
54101,0.16,0.51,2.67,31.81,0.43,0.15
54103,0.12,0.34,2.99,40.81,0.38,0.12
54105,0.17,0.54,2.8,30.46,0.43,0.12
54107,0.18,0.57,2.64,34.22,0.41,0.13
54109,0.16,0.48,4.69,39.52,0.48,0.15
55001,0.11,0.6,1.43,21.37,0.34,0.08
55003,0.15,0.37,1.95,30.43,0.36,0.1
55005,0.08,0.28,1.58,23.77,0.28,0.09
55007,0.14,0.35,1.51,25.3,0.31,0.11
55009,0.13,0.5,1.64,19.03,0.3,0.1
55011,0.08,0.3,1.62,18.62,0.26,0.11
55013,0.12,0.37,1.53,19.48,0.3,0.14
55015,0.08,0.22,1.52,19.07,0.28,0.07
55017,0.08,0.27,1.82,26.25,0.3,0.1
55019,0.08,0.24,1.7,19.26,0.32,0.08
55021,0.08,0.36,1.34,18.81,0.27,0.06
55023,0.08,0.37,1.6,17.89,0.29,0.09
55025,0.15,0.57,1.74,20.27,0.31,0.1
55027,0.1,0.34,1.76,18.58,0.29,0.08
55029,0.11,0.41,1.44,14.99,0.27,0.11
55031,0.13,0.48,1.5,19.64,0.3,0.14
55033,0.08,0.22,1.68,19.44,0.28,0.08
55035,0.1,0.35,1.96,22.08,0.29,0.12
55037,0.08,0.26,1.51,13.6,0.28,0.13
55039,0.1,0.24,1.51,18.04,0.29,0.08
55041,0.13,0.34,1.5,21.19,0.34,0.1
55043,0.09,0.42,1.46,24.04,0.3,0.1
55045,0.11,0.33,1.66,27.48,0.3,0.08
55047,0.09,0.26,1.64,19.23,0.3,0.08
55049,0.08,0.34,1.43,20.44,0.27,0.07
55051,0.08,0.27,1.41,22.29,0.3,0.13
55053,0.08,0.29,1.4,21.11,0.29,0.08
55055,0.1,0.29,1.84,23.49,0.31,0.07
55057,0.09,0.31,1.39,19.91,0.3,0.09
55059,0.15,0.63,1.77,28.04,0.35,0.14
55061,0.09,0.28,1.58,16.68,0.24,0.08
55063,0.09,0.41,1.45,26.36,0.27,0.11
55065,0.09,0.29,1.5,22.65,0.28,0.07
55067,0.1,0.31,1.38,20.89,0.3,0.09
55069,0.09,0.3,1.55,21.22,0.3,0.08
55071,0.09,0.34,2.5,27.56,0.31,0.09
55073,0.1,0.32,1.85,19.02,0.31,0.08
55075,0.1,0.3,1.4,21.32,0.29,0.11
55077,0.07,0.24,1.3,19.19,0.3,0.08
55078,0.87,1.32,1.96,36.89,0.71,0.09
55079,0.33,1.96,2.83,26.54,0.46,0.18
